id,rand,coef,t
513135,0.0403539477941473,1,1.521007374528e+12
513136,0.4514733023130042,1,1.521007392531e+12
513137,0.1159771450599602,1.13,1.521007410534e+12
513138,0.5762154580038542,2.36,1.521007430107e+12
513139,0.2888741892038086,1.41,1.52100746108e+12
513140,0.6289957972776602,2.69,1.521007483742e+12
513141,0.9034049052054539,10.34,1.521007517055e+12
513142,0.0394897048919205,1,1.521007578436e+12
513143,0.7776028611179447,4.49,1.52100759644e+12
513144,0.7000435704132645,3.33,1.521007639683e+12
513145,0.4989673454544898,1.99,1.521007676996e+12
513146,0.2804949181807448,1.39,1.521007705047e+12
513147,0.4696501322252792,1.88,1.5210077275e+12
513148,0.0516907586836467,1.05,1.521007754613e+12
513149,0.8471927160507051,6.54,1.521007773235e+12
513150,0.5533560271266282,2.24,1.521007824418e+12
513151,0.5764433102627385,2.36,1.52100785448e+12
513152,0.8401683901530151,6.25,1.521007885454e+12
513153,0.9790823932222750,47.76,1.521007935656e+12
513154,0.8017167720947688,5.04,1.5210080335e+12
513155,0.0425023385422543,1,1.521008079133e+12
513156,0.2447541014395547,1.32,1.521008097136e+12
513157,0.0276019179792148,1.03,1.521008118849e+12
513158,0.2142276897128270,1.27,1.521008137221e+12
513159,0.2715495012867147,1.37,1.521008158385e+12
513160,0.4855745412608549,1.94,1.521008180628e+12
513161,0.7446719696150795,3.91,1.521008208263e+12
513162,0.6855640815770176,3.18,1.521008248716e+12
513163,0.0118789372527699,1.01,1.521008285149e+12
513164,0.2399573231208970,1.32,1.52100830327e+12
513165,0.3163809283441820,1.46,1.521008324983e+12
513166,0.8129258555855895,5.34,1.521008348156e+12
513167,0.4517729614050532,1,1.521008394998e+12
513168,0.0824643047718481,1.09,1.521008413001e+12
513169,0.5133548335901823,2.05,1.521008432103e+12
513170,0.9102126396983425,11.13,1.521008460656e+12
513171,0.6399388691969073,2.78,1.521008523719e+12
513172,0.9646933684043338,28.3,1.521008557633e+12
513173,0.3839121033400092,1.62,1.521008642745e+12
513174,0.3235435747363473,1.48,1.521008667498e+12
513175,0.9557490125195474,22.58,1.521008690882e+12
513176,0.0292873971698078,1.03,1.521008770565e+12
513177,0.6772006879740398,3.1,1.521008788937e+12
513178,0.0877032210323269,1.1,1.521008824879e+12
513179,0.1130670986867200,1.13,1.521008844102e+12
513180,0.9464313322553485,18.65,1.521008863675e+12
513181,0.1193146023711456,1.14,1.521008938797e+12
513182,0.7848045411018665,4.64,1.52100895849e+12
513183,0.2669368319369240,1.36,1.521009002414e+12
513184,0.3908313737229517,1.64,1.521009024558e+12
513185,0.0390684106478161,1,1.521009049501e+12
513186,0.0787522325009928,1.09,1.521009067502e+12
513187,0.2740204269704457,1.38,1.521009086605e+12
513188,0.4266198604429652,1.74,1.521009108957e+12
513189,0.9369204602988719,15.84,1.52100913483e+12
513190,0.1075392603193268,1.12,1.521009206093e+12
513191,0.4521477949926974,1,1.521009225557e+12
513192,0.4141180234528422,1.71,1.521009243559e+12
513193,0.0553148663731559,1.06,1.521009269152e+12
513194,0.3352763420751496,1.5,1.521009287895e+12
513195,0.9482947781095967,19.32,1.521009311477e+12
513196,0.6705707085017514,3.03,1.521009387439e+12
513197,0.8911911272190493,9.18,1.521009422953e+12
513198,0.6822215650887744,3.14,1.521009481636e+12
513199,0.0771804615103594,1.08,1.521009517829e+12
513200,0.9992840795058244,1395.41,1.521009536812e+12
513201,0.9709451808526519,34.38,1.521009718524e+12
513202,0.5590136911624610,2.27,1.521009808346e+12
513203,0.7311865425974099,3.72,1.52100983864e+12
513204,0.1848638907971009,1.23,1.521009878114e+12
513205,0.6848576131008731,3.17,1.521009898837e+12
513206,0.9924186260887465,131.77,1.521009935209e+12
513207,0.0476844145561765,1.05,1.521010058102e+12
513208,0.6165125585665259,1,1.521010076724e+12
513209,0.8697341144712954,7.67,1.521010094728e+12
513210,0.3169229743808795,1.46,1.5210101494e+12
513211,0.5224596568202738,2.09,1.521010172573e+12
513212,0.8326054955442914,5.97,1.521010201445e+12
513213,0.4546428223733424,1.83,1.521010250657e+12
513214,0.1879564782576535,1.23,1.521010277339e+12
513215,0.8954830064660597,9.56,1.521010298062e+12
513216,0.8071829857787077,5.18,1.521010357664e+12
513217,0.7564201349756727,4.1,1.521010403867e+12
513218,0.0444814199685309,1,1.521010445272e+12
513219,0.8658190949041906,7.45,1.521010463276e+12
513220,0.1740231819390373,1.21,1.521010517298e+12
513221,0.5959615461984564,1,1.521010537791e+12
513222,0.8643388121538653,7.36,1.521010555794e+12
513223,0.9444784358945858,17.99,1.521010609556e+12
513224,0.0342417587605868,1.04,1.521010683829e+12
513225,0.8370306135241479,6.13,1.521010702321e+12
513226,0.2689455769185316,1.37,1.521010752104e+12
513227,0.5507023470827151,2.22,1.521010774347e+12
513228,0.5677193323075118,2.31,1.521010804248e+12
513229,0.0450544019800272,1,1.521010834841e+12
513230,0.1036276964246360,1.12,1.521010852843e+12
513231,0.1387544509812152,1.16,1.521010872306e+12
513232,0.3585921901647449,1.56,1.521010892229e+12
513233,0.6857201614616718,3.18,1.521010916401e+12
513234,0.3159242349946695,1.46,1.521010952834e+12
513235,0.6056155545184425,2.53,1.521010976006e+12
513236,0.8815522661622502,8.44,1.521011008209e+12
513237,0.1889224795598823,1.23,1.521011065003e+12
513238,0.0547025879041065,1.06,1.521011085725e+12
513239,0.7342280730917652,3.76,1.521011104467e+12
513240,0.9048602233884996,10.5,1.521011144149e+12
513241,0.1904448566936061,1.24,1.521011205882e+12
513242,0.8829622617650223,8.54,1.521011226715e+12
513243,0.3908936435801195,1.64,1.521011283777e+12
513244,0.7319098717374518,3.73,1.521011308719e+12
513245,0.9269907693208643,13.68,1.521011348242e+12
513246,0.6342232668852024,1,1.521011416074e+12
513247,0.7124063045979492,3.47,1.521011434076e+12
513248,0.5539113186658153,2.24,1.521011472178e+12
513249,0.9419358756723666,17.21,1.521011502241e+12
513250,0.9343404909442973,1,1.521011575463e+12
513251,0.9836384581829513,61.06,1.521011593466e+12
513252,0.9028972410370822,10.29,1.521011697339e+12
513253,0.7582875540848559,4.13,1.521011758612e+12
513254,0.5984083273444344,2.49,1.521011800165e+12
513255,0.3312575561765715,1.49,1.521011832088e+12
513256,0.6267230824163936,2.68,1.521011855571e+12
513257,0.3409859019659893,1.52,1.521011888814e+12
513258,0.6983650277132087,3.31,1.521011912596e+12
513259,0.1161059080893420,1.13,1.521011949789e+12
513260,0.2832892947558521,1.39,1.521011969362e+12
513261,0.5613275532520673,2.28,1.521011991815e+12
513262,0.9054891867343079,10.57,1.521012022186e+12
513263,0.6236528965233948,2.66,1.521012084069e+12
513264,0.7312368298254993,3.72,1.521012117182e+12
513265,0.0092829009539641,1.01,1.521012156655e+12
513266,0.3292123245376192,1.49,1.521012174777e+12
513267,0.6041006582333014,2.52,1.521012198259e+12
513268,0.5122428186033486,2.05,1.521012230391e+12
513269,0.3758257553856414,1.6,1.521012258946e+12
513270,0.4642846697159774,1.87,1.521012283509e+12
513271,0.5595214840861786,2.27,1.521012310542e+12
513272,0.6847896293468749,3.17,1.521012340835e+12
513273,0.0597057407860890,1.06,1.521012377207e+12
513274,0.6393786598088635,2.77,1.521012395948e+12
513275,0.7563941331478753,4.1,1.521012429801e+12
513276,0.9691367356500441,32.37,1.521012471204e+12
513277,0.6328772149590955,2.72,1.521012559566e+12
513278,0.0723247265145939,1.08,1.521012593077e+12
513279,0.5313710848641049,2.13,1.52101261206e+12
513280,0.1959482469120874,1.24,1.521012641263e+12
513281,0.7331495526556739,3.74,1.521012662096e+12
513282,0.8800954490155204,8.33,1.521012701668e+12
513283,0.8163186546453085,5.44,1.52101275817e+12
513284,0.3937010174602505,1.65,1.521012805404e+12
513285,0.4300780593021954,1.75,1.521012830437e+12
513286,0.5704687071429726,2.33,1.521012856398e+12
513287,0.2930228634022695,1.41,1.52101288714e+12
513288,0.8301959109562905,5.88,1.521012909803e+12
513289,0.8189048133368848,5.52,1.521012958697e+12
513290,0.1769352474196197,1.21,1.521013006241e+12
513291,0.1831549678889930,1.22,1.521013026733e+12
513292,0.5309168131861176,2.13,1.521013047344e+12
513293,0.3106911518403075,1.45,1.521013076546e+12
513294,0.9476951998536698,19.1,1.521013099619e+12
513295,0.5010649088074138,2,1.521013175312e+12
513296,0.1866747397432743,1.23,1.521013203456e+12
513297,0.3440722882151773,1.52,1.521013224179e+12
513298,0.8058336558299685,5.15,1.521013247962e+12
513299,0.1228572181712038,1.14,1.521013294044e+12
513300,0.7354363262968688,1,1.521013313736e+12
513301,0.7994028704239527,4.98,1.521013331739e+12
513302,0.7103948366619636,3.45,1.521013377121e+12
513303,0.0464944888480228,1,1.521013415114e+12
513304,0.0342689878387072,1.04,1.521013433116e+12
513305,0.4713106198402379,1.89,1.521013451608e+12
513306,0.9799986083479595,49.95,1.521013478811e+12
513307,0.1112962730953694,1.13,1.521013577755e+12
513308,0.6598401590389760,2.94,1.521013597328e+12
513309,0.6164216551967947,1,1.521013632281e+12
513310,0.2554882884154768,1.34,1.521013650283e+12
513311,0.2433394082457152,1.32,1.521013672206e+12
513312,0.9168587301198532,12.02,1.521013693918e+12
513313,0.2489196027742977,1.33,1.521013758751e+12
513314,0.4370711877562737,1.78,1.521013780574e+12
513315,0.5220465300423203,2.09,1.521013806808e+12
513316,0.4444337525508445,1.8,1.521013835681e+12
513317,0.8641757983398102,7.36,1.521013862094e+12
513318,0.0247432186791541,1.03,1.521013915857e+12
513319,0.5435432480982373,2.19,1.52101393423e+12
513320,0.6501210270566218,2.86,1.521013963903e+12
513321,0.2069175041296793,1.26,1.521013998346e+12
513322,0.0144071737337874,1.01,1.521014019399e+12
513323,0.1898570161289203,1.23,1.521014037521e+12
513324,0.1270447173451643,1.15,1.521014058243e+12
513325,0.8939684275290856,9.42,1.521014078057e+12
513326,0.7287952037828033,3.68,1.52101413732e+12
513327,0.3469716807238227,1.53,1.521014176573e+12
513328,0.7265251776498103,3.65,1.521014200457e+12
513329,0.4007841044573077,1.67,1.52101423955e+12
513330,0.7563026607400511,4.1,1.521014264773e+12
513331,0.2950779398193299,1.42,1.521014306176e+12
513332,0.1043028626833816,1.12,1.521014328939e+12
513333,0.9439721028190041,17.83,1.521014348402e+12
513334,0.5265545566860946,2.11,1.521014422464e+12
513335,0.4165457516015847,1.71,1.521014451507e+12
513336,0.8858419859050406,8.75,1.5210144771e+12
513337,0.7716555543643553,4.38,1.521014534703e+12
513338,0.1627763968805727,1.19,1.521014577446e+12
513339,0.0055329422479339,1.01,1.521014597718e+12
513340,0.7914793719052058,4.79,1.521014615842e+12
513341,0.2390744153501174,1.31,1.521014660415e+12
513342,0.3147752024966234,1.46,1.521014682017e+12
513343,0.8926017335365998,9.3,1.52101470519e+12
513344,0.0895142674188861,1.1,1.521014764162e+12
513345,0.8239764838535284,5.68,1.521014783384e+12
513346,0.3987666818776091,1.66,1.521014831536e+12
513347,0.4608600648261746,1.85,1.521014856668e+12
513348,0.5948785135044958,2.47,1.521014883521e+12
513349,0.9676275360322621,30.86,1.521014915294e+12
513350,0.6495576537329605,2.85,1.521015002495e+12
513351,0.5127181269956562,2.05,1.52101503687e+12
513352,0.5815655455415989,2.39,1.521015065423e+12
513353,0.0964938546755570,1.11,1.521015096617e+12
513354,0.8552213920874571,6.9,1.521015115959e+12
513355,0.9410453375757313,16.95,1.521015168301e+12
513356,0.5361167861931297,2.15,1.521015241163e+12
513357,0.1582112880792029,1.19,1.521015270525e+12
513358,0.7524221687932551,1,1.521015290798e+12
513359,0.0454128049419757,1,1.521015308801e+12
513360,0.2837771804267022,1.4,1.521015326803e+12
513361,0.2619249064619478,1.35,1.521015349367e+12
513362,0.0092740254498259,1.01,1.5210153714e+12
513363,0.9423966188780957,17.34,1.521015389523e+12
513364,0.9710656292669162,34.53,1.521015462926e+12
513365,0.9614472088779898,25.91,1.52101555286e+12
513366,0.9182327813278496,12.22,1.521015635843e+12
513367,0.1976338427508329,1.25,1.521015701057e+12
513368,0.5693193111962916,2.32,1.521015722001e+12
513369,0.7411351573516464,3.86,1.521015752673e+12
513370,0.7661832239865752,4.27,1.521015792875e+12
513371,0.1781573389140325,1.22,1.521015835097e+12
513372,0.3348565796238502,1.5,1.52101585571e+12
513373,0.9985614260655273,694.44,1.521015879291e+12
513374,0.7386582907612106,3.82,1.521016043573e+12
513375,0.1881904555922818,1.23,1.521016083567e+12
513376,0.0137443318995052,1.01,1.521016104289e+12
513377,0.3300736342393965,1.49,1.521016122412e+12
513378,0.0140527121289756,1.01,1.521016145895e+12
513379,0.1827323704917758,1.22,1.521016164016e+12
513380,0.5462194265672516,2.2,1.521016184629e+12
513381,0.5440285113975473,2.19,1.521016214382e+12
513382,0.9108184687585613,11.2,1.521016244055e+12
513383,0.6581624035393266,2.92,1.521016307269e+12
513384,0.5506174088340758,2.22,1.521016342092e+12
513385,0.1717732041542822,1.21,1.521016371995e+12
513386,0.7997273993212095,4.99,1.521016392489e+12
513387,0.1421484803180556,1.17,1.521016437911e+12
513388,0.7591473485248041,4.15,1.521016457955e+12
513389,0.1455263460859485,1,1.521016499597e+12
513390,0.4369422088928852,1.78,1.521016517599e+12
513391,0.4648189447971105,1.87,1.521016543831e+12
513392,0.2686881723973642,1.37,1.521016570863e+12
513393,0.0849513316259140,1.09,1.521016593105e+12
513394,0.8481902232971485,6.58,1.521016612208e+12
513395,0.6445737438380191,2.81,1.521016663521e+12
513396,0.0322993581724119,1.03,1.521016697634e+12
513397,0.8930771760393583,9.34,1.521016716007e+12
513398,0.0161476573013113,1.02,1.521016775078e+12
513399,0.7813374341422081,4.57,1.521016793331e+12
513400,0.0542894862718623,1.06,1.521016836935e+12
513401,0.0453853909963242,1,1.521016855676e+12
513402,0.8140454380340050,5.37,1.521016873679e+12
513403,0.2239117795191500,1.29,1.521016920642e+12
513404,0.5896264492975609,2.44,1.521016942024e+12
513405,0.5012018791169864,2,1.521016973586e+12
513406,0.4839980633659284,1.94,1.52101700173e+12
513407,0.8755096003589012,8.03,1.521017029362e+12
513408,0.2792265474049436,1.39,1.521017085044e+12
513409,0.0098809404321669,1.01,1.521017107497e+12
513410,0.2446909016567960,1.32,1.52101712562e+12
513411,0.7979448697990612,1,1.521017147333e+12
513412,0.6686322294801084,3.02,1.521017165335e+12
513413,0.4286042336441120,1.75,1.521017200788e+12
513414,0.9327582716785274,14.86,1.521017226752e+12
513415,0.1974167544854378,1.25,1.521017296525e+12
513416,0.1246497610408463,1.14,1.521017317467e+12
513417,0.6195995557633227,2.63,1.521017337161e+12
513418,0.7453866847197964,3.92,1.521017370065e+12
513419,0.8054698882171581,5.14,1.521017410566e+12
513420,0.6892795114985854,3.22,1.521017456608e+12
513421,0.4519289879714906,1,1.521017493281e+12
513422,0.9040390613731087,10.41,1.521017511284e+12
513423,0.6291161555864653,2.69,1.521017572817e+12
513424,0.6031927190728469,2.52,1.521017606132e+12
513425,0.7755824680848937,4.45,1.521017638266e+12
513426,0.7991444372570012,4.97,1.521017681329e+12
513427,0.6324830904212975,2.72,1.521017726671e+12
513428,0.5623716410627523,2.28,1.521017760183e+12
513429,0.8870721938756928,1,1.521017790555e+12
513430,0.7808912971012507,4.56,1.521017808557e+12
513431,0.5832382274286914,2.4,1.521017852121e+12
513432,0.8076713257021437,5.2,1.521017883384e+12
513433,0.1146707465207835,1.13,1.521017929667e+12
513434,0.1733952833277629,1.21,1.52101794924e+12
513435,0.0774889649072404,1.08,1.521017969733e+12
513436,0.9200656767748452,12.5,1.521017988717e+12
513437,0.3425443908997216,1.52,1.52101805446e+12
513438,0.5247103663917422,2.1,1.521018078243e+12
513439,0.4556504503022066,1.84,1.521018107205e+12
513440,0.0149594484863243,1.02,1.521018133978e+12
513441,0.1180187510601289,1.13,1.52101815223e+12
513442,0.9482898192825472,19.32,1.521018171802e+12
513443,0.3320622240035008,1.5,1.521018247765e+12
513444,0.1559853512225639,1.18,1.521018271349e+12
513445,0.1396323482365423,1.16,1.521018291502e+12
513446,0.5163855195316452,2.07,1.521018311425e+12
513447,0.0237158280852520,1.02,1.521018340138e+12
513448,0.2323557481245035,1,1.521018358392e+12
513449,0.5526485118439068,2.23,1.521018376394e+12
513450,0.3995738966389498,1.66,1.521018406376e+12
513451,0.8348678359377357,6.05,1.521018431508e+12
513452,0.9007502060618137,10.07,1.52101848101e+12
513453,0.7970336544786193,4.92,1.521018541793e+12
513454,0.7465193142989929,3.94,1.521018586926e+12
513455,0.4689592997238411,1.88,1.521018627529e+12
513456,0.5176931115607016,2.07,1.521018654642e+12
513457,0.5931061172376169,2.46,1.521018683354e+12
513458,0.9094986505595732,11.04,1.521018715056e+12
513459,0.1465378613552400,1,1.52101877794e+12
513460,0.3221675507543068,1.47,1.521018795943e+12
513461,0.1757153647895240,1.21,1.521018819225e+12
513462,0.7777799267270092,4.5,1.521018839717e+12
513463,0.3508658493754608,1.54,1.521018883009e+12
513464,0.5019763527675478,2.01,1.521018906981e+12
513465,0.1187343688492510,1.13,1.521018935204e+12
513466,0.9369980338814199,15.86,1.521018954777e+12
513467,0.4533324768890935,1,1.521019026069e+12
513468,0.9516484537049310,20.66,1.521019044072e+12
513469,0.7793278539970815,4.53,1.521019121636e+12
513470,0.1379911848665195,1.16,1.521019165057e+12
513471,0.7083748364142085,3.43,1.521019184981e+12
513472,0.5038138144891275,2.01,1.521019222864e+12
513473,0.9124104941525522,11.41,1.521019251087e+12
513474,0.6542045044838928,2.89,1.521019314719e+12
513475,0.1382626225562446,1.16,1.521019349352e+12
513476,0.9259384800507544,13.49,1.521019369274e+12
513477,0.7595780318974468,4.16,1.521019436787e+12
513478,0.0459819387285928,1,1.52101947848e+12
513479,0.7993146872146323,4.98,1.521019496482e+12
513480,0.2354300546542346,1,1.521019541864e+12
513481,0.6582063880418908,2.92,1.521019559867e+12
513482,0.5617607805323234,2.28,1.52101959469e+12
513483,0.9498569192248063,19.92,1.521019625062e+12
513484,0.9582800611290803,23.95,1.521019701754e+12
513485,0.7780462188595082,4.5,1.521019782847e+12
513486,0.5944793765885942,2.46,1.521019826141e+12
513487,0.6266472636784073,2.68,1.521019857844e+12
513488,0.3677203523385619,1.58,1.521019891087e+12
513489,0.3014437349749365,1,1.521019915449e+12
513490,0.0732058219316429,1.08,1.521019933452e+12
513491,0.2135858440803331,1.27,1.521019952436e+12
513492,0.4561794021763325,1.84,1.5210199736e+12
513493,0.4824389322852807,1.93,1.521020000372e+12
513494,0.0732192474122204,1.08,1.521020027925e+12
513495,0.5980969794555793,2.49,1.521020046908e+12
513496,0.6393530984966441,2.77,1.52102007883e+12
513497,0.4084768065736809,1.69,1.521020112682e+12
513498,0.9873501579247764,78.97,1.521020138093e+12
513499,0.7664740553047681,4.28,1.521020248307e+12
513500,0.0047044805262015,1,1.52102029058e+12
513501,0.7858191690840337,4.67,1.521020308583e+12
513502,0.3961371007366425,1.66,1.521020352635e+12
513503,0.7986783482596926,4.96,1.521020377767e+12
513504,0.6232516785672055,2.65,1.52102042307e+12
513505,0.9445908428040778,18.03,1.521020456113e+12
513506,0.2232775881940680,1.29,1.521020530435e+12
513507,0.0535949398888263,1.06,1.521020551818e+12
513508,0.0984980839068298,1.11,1.521020570561e+12
513509,0.3013471142159186,1,1.521020589904e+12
513510,0.9341811369951305,15.18,1.521020607908e+12
513511,0.9158749738512272,11.88,1.52102067817e+12
513512,0.6706814807072937,3.03,1.521020742733e+12
513513,0.5267493653871932,2.11,1.521020778246e+12
513514,0.0314911513196982,1.03,1.521020807287e+12
513515,0.3093210759827218,1.45,1.521020825661e+12
513516,0.7360892646797209,3.79,1.521020848734e+12
513517,0.9259232964659864,13.49,1.521020888565e+12
513518,0.3457476015542046,1.53,1.521020956078e+12
513519,0.6051105536998043,2.53,1.521020979962e+12
513520,0.7985518134195713,4.96,1.521021012166e+12
513521,0.1644849633249653,1.2,1.521021057468e+12
513522,0.2070023487803997,1.26,1.521021077851e+12
513523,0.9505782343797802,20.21,1.521021098904e+12
513524,0.7481305992110007,3.97,1.521021175938e+12
513525,0.8237148606739275,5.67,1.5210212167e+12
513526,0.5138644682042918,2.06,1.521021264813e+12
513527,0.8289075512040658,5.84,1.521021293445e+12
513528,0.6803099370282866,1,1.521021342187e+12
513529,0.1733822892823681,1.21,1.52102136019e+12
513530,0.6107790671779726,2.57,1.521021380683e+12
513531,0.0472509907668575,1,1.521021413169e+12
513532,0.8684752913817009,7.6,1.521021431171e+12
513533,0.5241410966320292,2.1,1.521021485632e+12
513534,0.9863796310933259,73.35,1.521021514594e+12
513535,0.3547027395932709,1.55,1.521021622987e+12
513536,0.7855589673355128,4.66,1.521021647061e+12
513537,0.4476004341728055,1.81,1.521021691074e+12
513538,0.7488197422932883,3.98,1.521021717576e+12
513539,0.6263384699417135,2.67,1.521021758388e+12
513540,0.5316976193645265,2.13,1.521021791561e+12
513541,0.5053917580529562,2.02,1.521021820763e+12
513542,0.0272902606584342,1.03,1.521021849067e+12
513543,0.1356016514207240,1.16,1.52102186744e+12
513544,0.1785008691201221,1.22,1.521021887364e+12
513545,0.8530231590506210,6.8,1.521021907977e+12
513546,0.7890025900651242,4.74,1.52102196e+12
513547,0.9400415448332302,16.66,1.521022004363e+12
513548,0.8916758289308465,9.22,1.521022076817e+12
513549,0.3570029843498494,1.55,1.521022135599e+12
513550,0.2029005466501463,1.25,1.521022159672e+12
513551,0.0795051092467050,1.09,1.521022180614e+12
513552,0.3874873906344845,1.63,1.521022199718e+12
513553,0.5416886847330464,2.18,1.521022224562e+12
513554,0.5744039340816447,1,1.521022254155e+12
513555,0.1958219835524964,1.24,1.521022272157e+12
513556,0.0070310267636159,1.01,1.52102229299e+12
513557,0.3463087553033393,1.53,1.521022311113e+12
513558,0.2040276660593291,1.26,1.521022334996e+12
513559,0.0686701131213154,1.07,1.521022356048e+12
513560,0.7843620024585076,4.63,1.521022374911e+12
513561,0.5735127028481831,1,1.521022418783e+12
513562,0.6713740175290438,3.04,1.521022436786e+12
513563,0.8782090928587618,8.2,1.521022472368e+12
513564,0.1695613549485713,1.2,1.521022528521e+12
513565,0.2674359984852923,1.36,1.521022548904e+12
513566,0.2440191440386742,1.32,1.521022571045e+12
513567,0.9506355244551402,20.24,1.521022592758e+12
513568,0.9316898316451557,14.63,1.52102267119e+12
513569,0.3138103027161701,1.46,1.521022740593e+12
513570,0.7540319768604897,4.06,1.521022763767e+12
513571,0.2974622781149722,1.42,1.521022804971e+12
513572,0.8637051181550384,7.33,1.521022827734e+12
513573,0.5734420124379557,1,1.521022881407e+12
513574,0.7910768172682907,4.78,1.521022899409e+12
513575,0.2269130494042563,1.29,1.521022943942e+12
513576,0.2164407885206028,1.28,1.521022965327e+12
513577,0.3698405133024418,1.59,1.5210229866e+12
513578,0.6343445458063727,1,1.521023011062e+12
513579,0.4199659145483668,1.72,1.521023029065e+12
513580,0.6159868581723391,1,1.521023054757e+12
513581,0.4521329566957739,1,1.521023072759e+12
513582,0.2055403616292263,1.26,1.521023090762e+12
513583,0.1632067584812658,1.19,1.521023111816e+12
513584,0.8765372589408742,8.09,1.521023132088e+12
513585,0.8599267636565321,7.13,1.52102318794e+12
513586,0.4390154637952837,1.78,1.521023241003e+12
513587,0.3232333986841222,1.48,1.521023267237e+12
513588,0.5972908312914175,2.48,1.52102329062e+12
513589,0.8538246519988927,6.84,1.521023322474e+12
513590,0.3143616135498419,1.46,1.521023374626e+12
513591,0.1472921227447903,1,1.521023397799e+12
513592,0.2131646406401798,1.27,1.521023415801e+12
513593,0.4447820688236463,1.8,1.521023436965e+12
513594,0.9451646767428994,18.22,1.521023463378e+12
513595,0.7684296806735057,4.32,1.521023537951e+12
513596,0.0183146235110039,1.02,1.521023580413e+12
513597,0.8290253923807819,5.84,1.521023598667e+12
513598,0.5235309413456197,2.1,1.52102364741e+12
513599,0.5044144211580079,2.02,1.521023676374e+12
513600,0.6512433475934071,1,1.521023704676e+12
513601,0.5242529158769764,2.1,1.521023722679e+12
513602,0.7675903182866961,1,1.521023751641e+12
513603,0.5491759729453307,1,1.521023769644e+12
513604,0.8367304494224327,1,1.521023787647e+12
513605,0.4642091562189649,1.87,1.52102380565e+12
513606,0.2550309843511858,1.34,1.521023832683e+12
513607,0.2601477380982013,1.35,1.521023854606e+12
513608,0.6512826878231213,1,1.521023876639e+12
513609,0.1141678856485914,1.13,1.521023894641e+12
513610,0.4091912224910201,1,1.521023914213e+12
513611,0.5593272216057701,2.27,1.521023932215e+12
513612,0.6082550181560812,2.55,1.521023962508e+12
513613,0.5816870810421386,2.39,1.521023994851e+12
513614,0.6345267548771876,1,1.521024026044e+12
513615,0.0880401223171596,1.1,1.521024044047e+12
